mdb_id,gnd,qid,full_name,multi_role
11004656,1145649475,Q40998607,Philipp Amthor,False
11004655,1162284706,Q1996643,Norbert Maria Altenkamp,False
11004654,1262419174,Q40997592,Renata Alt,False
11004653,1160735417,Q40997638,Gökay Akbulut,False
11004652,1194200834,Q40998799,Grigorios Aggelidis,False
11004651,1145336477,Q40097453,Doris Achelwilm,False
11004650,115439283X,Q1666351,Michael von Abercron,False
11004645,115384625X,Q33519815,Markus Uhl,False
11004644,1276294921,Q33105804,Thomas Jepsen,False
11004643,,Q1307325,Marion Marga Herdan,False
11004642,172827108,Q28035882,Mathias Edwin Höschel,False
11004641,,Q27791758,Rainer Hajek,False
11004640,,Q25939195,Bettina Bähr-Losse,False
11004639,,Q25906244,Jürgen Coße,False
11004637,,Q28845782,Karl-Heinz Wange,False
11004636,,Q24456217,Kathrin Rösel,False
11004635,,Q28374579,Iris Ripsam,False
11004627,,Q21481433,Petra Rode-Bosse,False
11004626,1129292584,Q16739242,Elfi Scho-Antwerpes,False
11004623,1276234783,Q2531163,Volker Mosblech,False
11004622,1071745557,Q1426157,Sarah Ryglewski,False
11004621,1155800273,Q20243318,Karin Thissen,False
11004620,1162115130,Q19828181,Iris Eberl,False
11004619,,Q19758044,Birgit Menz,False
11004617,1130257894,Q19299319,Ronja Kemmer,False
11004616,1276294239,Q19402658,Thorsten Hoffmann,False
11004614,,Q19834635,Angelika Glöckner,False
11004613,1191803066,Q15263649,Norbert Müller,False
11004611,,Q15853409,Waldemar Westermayer,False
11004605,1210507242,Q15794238,Christian Petry,False
11004604,1229834273,Q14946390,Kordula Kovac,False
11004603,1121815294,Q15813170,Jens Zimmermann,False
11004455,,Q15622710,Gudrun Zollner,False
11004454,1035165260,Q1356102,Pia Zimmermann,False
11004453,,Q14947102,Stefan Zierke,False
11004452,1035746743,Q6578572,Emmi Zeulner,False
11004451,,Q15813802,Heinrich Zertik,False
11004450,114007525X,Q14943431,Tobias Zech,False
11004449,1046664972,Q15434412,Hubertus Zdebel,False
11004448,1104426978,Q1560111,Gülistan Yüksel,False
11004447,,Q15785525,Barbara Woltmann,False
11004446,115580032X,Q865376,Birgit Wöllert,False
11004445,189546492,Q109375,Oliver Wittke,False
11004444,1036571971,Q14943007,Dirk Wiese,False
11004443,1141580756,Q15813781,Kai Whittaker,False
11004442,1011657279,Q15114148,Bernd Westphal,False
11004441,1168948797,Q14946186,Marian Wendt,False
11004440,124592139,Q85773,Anja Weisgerber,False
11004439,1135491615,Q15027368,Albert Weiler,False
11004438,1051176301,Q15433061,Gabi Weber,False
11004437,115575364X,Q15644599,Nina Warken,False
11004436,,Q15805256,Doris Wagner,False
11004435,,Q14943723,Kees de Vries,False
11004434,,Q15794159,Christel Voßbeck-Kayser,False
11004433,,Q15806084,Dirk Vöpel,False
11004432,1153486768,Q14944135,Sven Volmering,False
11004431,1068959843,Q15031116,Michael Vietz,False
11004430,1276294484,Q15434179,Thomas Viesehon,False
11004429,1046420267,Q15805255,Julia Verlinden,False
11004428,115704509X,Q15021037,Oswin Veith,False
11004427,124631649,Q14943609,Volker Ullrich,False
11004426,1147680205,Q15793668,Carsten Träger,False
11004425,,Q15784254,Astrid Timmermann-Fechter,False
11004424,1154520005,Q15813128,Michael Thews,False
11004423,1140254650,Q15432230,Claudia Tausend,False
11004422,1155800354,Q15432880,Azize Tank,False
11004421,1100063242,Q14946273,Sabine Sütterlin-Waack,False
11004420,1276294565,Q2427505,Thomas Stritzl,False
11004419,1145299032,Q15813207,Rita Stockhofe,False
11004418,1156930286,Q15813787,Johannes Steiniger,False
11004417,1153807076,Q14944335,Sebastian Steineke,False
11004416,,Q2078469,Peter Stein,False
11004415,,Q15782057,Albert Stegemann,False
11004414,114007394X,Q15813189,Wolfgang Stefinger,False
11004413,1080929118,Q15813133,Martina Stamm-Fibich,False
11004412,1223936406,Q15813114,Svenja Stadler,False
11004411,,Q1997225,Norbert Spinrath,False
11004410,,Q15813124,Rainer Spiering,False
11004409,1079936912,Q14946180,Tino Sorge,False
11004408,1141593092,Q15644584,Christina Schwarzer,False
11004407,1205209565,Q15434565,Andreas Schwarz,False
11004406,1101124784,Q14946974,Klaus-Peter Schulze,False
11004405,1099728169,Q1784303,Kordula Schulz-Asche,False
11004404,1276236387,Q15813103,Ursula Schulte,False
11004403,1058332244,Q15813132,Matthias Schmidt,False
11004402,,Q15434556,Gabriele Schmidt,False
11004401,,Q15433815,Dagmar Schmidt,False
11004400,1121617743,Q15340085,Heiko Schmelzle,False
11004399,129412554,Q15434253,Dorothee Schlegel,False
11004398,1081960434,Q15434319,Jana Schimke,False
11004397,1200712811,Q15813111,Udo Schiefner,False
11004396,136110428,Q2789935,Nina Scheer,False
11004395,114765347X,Q14943234,Ulle Schauws,False
11004394,110477537,Q15433806,Hans-Joachim Schabedoth,False
11004393,1144965551,Q15813144,Johann Saathoff,False
11004392,1241143072,Q15792620,Bernd Rützel,False
11004391,1121690203,Q15813112,Susann Rüthrich,False
11004390,1139509888,Q15092209,Corinna Rüffer,False
11004389,132570327,Q15434186,Martin Rosemann,False
11004388,,Q15613500,Dennis Rohde,False
11004387,,Q15783337,Andreas Rimkus,False
11004386,132473232,Q15275916,Daniela De Ridder,False
11004385,1175137162,Q1905496,Martina Renner,False
11004384,142629480,Q15434505,Alois Rainer,False
11004383,1020611995,Q78198,Alexander Radwan,False
11004382,,Q15813779,Kerstin Radomski,False
11004381,1121815014,Q15041845,Martin Rabanus,False
11004380,122730925,Q2288151,Simone Raatz,False
11004379,112181493X,Q15091968,Florian Post,False
11004378,1121690300,Q340448,Achim Post,False
11004377,,Q15813116,Sabine Poschmann,False
11004376,105117628X,Q15092002,Detlev Pilger,False
11004375,,Q15813171,Jeannine Pflugradt,False
11004374,1166905195,Q1584668,Harald Petzold,False
11004373,1033922811,Q15434478,Martin Pätzold,False
11004372,,Q118115,Martin Patzelt,False
11004371,1199015342,Q14945677,Markus Paschke,False
11004370,1107019931,Q15813200,Sylvia Pantel,False
11004369,1192529944,Q15813788,Ingrid Pahlmann,False
11004368,1156559693,Q15648956,Mahmut Özdemir,False
11004367,139823646,Q15434487,Tim Ostermann,False
11004366,1212214544,Q14943430,Florian Oßner,False
11004365,1183859767,Q15813191,Wilfried Oellers,False
11004364,,Q15813794,Helmut Nowak,False
11004363,1276237588,Q15120341,Ulli Nissen,False
11004362,1051176298,Q15272462,Andreas Nick,False
11004361,1146563736,Q15434455,Alexander S. Neu,False
11004360,1119086779,Q77685,Özcan Mutlu,False
11004359,1037329112,Q1404562,Michelle Müntefering,False
11004358,,Q15792684,Bettina Müller,False
11004357,1157043844,Q1329839,Elisabeth Motschmann,False
11004356,,Q15008648,Karsten Möring,False
11004355,1227875185,Q15813113,Susanne Mittag,False
11004354,1060658763,Q15813142,Klaus Mindrup,False
11004353,1141812754,Q15433827,Irene Mihalic,False
11004352,1212221761,Q15230330,Jan Metzler,False
11004351,1128675110,Q15840112,Peter Meiwald,False
11004350,1081511362,Q15813209,Reiner Meier,False
11004349,,Q15434567,Matern von Marschall,False
11004348,,Q15812348,Gisela Manderla,False
11004347,1057457884,Q15788746,Birgit Malecha-Nissen,False
11004346,1204871426,Q15647562,Yvonne Magwas,False
11004345,124719694,Q15435489,Claudia Lücking-Michel,False
11004344,1131381939,Q15813172,Hiltrud Lotze,False
11004343,1081650249,Q15854424,Wilfried Lorenz,False
11004342,1237047633,Q15644594,Andrea Lindholz,False
11004341,1051176271,Q15783644,Antje Lezius,False
11004340,106640738X,Q1786331,Philipp Graf Lerchenfeld,False
11004339,1234680548,Q15783327,Andreas Lenz,False
11004338,1097794199,Q15439343,Philipp Lengsfeld,False
11004337,14168447X,Q15434284,Katja Leikert,False
11004336,1075260159,Q15644592,Silke Launert,False
11004335,1276236352,Q15010789,Uwe Lagosky,False
11004334,120439824,Q15813206,Roy Kühne,False
11004333,1128675390,Q106938,Christian Kühn,False
11004332,,Q15793659,Carsten Körber,False
11004331,,Q15813753,Markus Koob,False
11004330,,Q15792744,Birgit Kömpel,False
11004329,,Q15027363,Arno Klare,False
11004328,1150889365,Q15434496,Cansel Kiziltepe,False
11004327,1129202976,Q15434294,Georg Kippels,False
11004326,1122303394,Q15813136,Marina Kermer,False
11004325,115656106X,Q15811216,Gabriele Katzmarek,False
11004324,1054934258,Q1739668,Kerstin Kassner,False
11004323,1149857021,Q15783504,Anja Karliczek,False
11004322,1183125739,Q15433980,Susanna Karawanskij,False
11004321,173502555,Q1499915,Ralf Kapschack,False
11004320,1081017333,Q15813204,Steffen Kanitz,False
11004319,1084656663,Q15434563,Christina Kampmann,False
11004318,1074849493,Q2425230,Thomas Jurk,False
11004317,,Q15810123,Frank Junge,False
11004316,1276211074,Q15813187,Xaver Jung,False
11004315,1075828708,Q2141429,Reinhold Jost,False
11004314,,Q14943000,Sylvia Jörrißen,False
11004313,1121815154,Q15794282,Christina Jantz-Herrmann,False
11004312,1067579788,Q1222215,Dieter Janecek,False
11004311,1099708036,Q15808359,Erich Irlstorfer,False
11004310,,Q15113817,Matthias Ilgen,False
11004309,1046665073,Q15813023,Sigrid Hupach,False
11004308,128990678,Q71508,Charles M. Huber,False
11004307,1121815499,Q15813246,Bettina Hornhues,False
11004306,1135940568,Q15813759,Margaret Horb,False
11004305,1155118804,Q1605046,Hendrik Hoppenstedt,False
11004304,1237047641,Q15782242,Alexander Hoffmann,False
11004303,1155327772,Q15433139,Thomas Hitschler,False
11004302,120310791,Q1609894,Heribert Hirte,False
11004300,1180782224,Q15813173,Heidtrud Henn,False
11004299,1153219387,Q15813784,Jörg Hellmuth,False
11004298,,Q15813758,Mark Helfrich,False
11004297,1099728215,Q15813137,Marcus Held,False
11004296,1209235587,Q15811213,Gabriela Heinrich,False
11004295,1155328086,Q15806072,Dirk Heidenblut,False
11004294,1113795107,Q15848995,Stefan Heck,False
11004293,1046510770,Q15813755,Mark Hauptmann,False
11004292,1251276431,Q15813749,Matthias Hauer,False
11004291,141467134,Q15434520,Sebastian Hartmann,False
11004290,1276237510,Q15434235,Ulrich Hampel,False
11004289,1153806924,Q1925636,Metin Hakverdi,False
11004288,1050282566,Q1764708,André Hahn,False
11004287,,Q15813119,Rita Hagl-Kehl,False
11004286,,Q14943656,Christian Haase,False
11004285,103473153X,Q1466480,Fritz Güntzler,False
11004284,110770153,Q90275,Herlind Gundelach,False
11004283,,Q15813228,Oliver Grundmann,False
11004282,124114270X,Q15813108,Uli Grötsch,False
11004281,,Q1744731,Klaus-Dieter Gröhler,False
11004280,,Q15813197,Ursula Groden-Kranich,False
11004279,1153635534,Q14943152,Cemile Giousouf,False
11004278,1161221255,Q15795921,Matthias Gastel,False
11004277,140186328,Q15434482,Astrid Freudenstein,False
11004276,143152386,Q2429104,Thorsten Frei,False
11004275,,Q2475804,Ulrich Freese,False
11004274,1121690408,Q15794187,Christian Flisek,False
11004273,132357372,Q15449253,Ute Finckh-Krämer,False
11004272,121406326,Q1466201,Fritz Felgentreu,False
11004271,1226118364,Q15813196,Uwe Feiler,False
11004270,1065690797,Q15434300,Johannes Fechner,False
11004269,,Q15434637,Hermann Färber,False
11004268,1054105715,Q823426,Bernd Fabritius,False
11004267,1122292619,Q15813082,Saskia Esken,False
11004266,,Q1930023,Michaela Engelmeier,False
11004265,,Q15813783,Jutta Eckenbach,False
11004264,1060462427,Q15813798,Hansjörg Durz,False
11004263,1151947733,Q15795521,Katharina Dröge,False
11004262,1121242731,Q15813241,Michael Donth,False
11004261,1020481692,Q1421371,Sabine Dittmar,False
11004260,1060986795,Q2643580,Alexandra Dinges-Dierig,False
11004259,1082300322,Q14943496,Karamba Diaby,False
11004258,1240280343,Q15273689,Bernhard Daldrup,False
11004257,13401183X,Q15262812,Lars Castellucci,False
11004256,1140021699,Q14946405,Karl-Heinz Brunner,False
11004255,142380571,Q76265,Franziska Brantner,False
11004254,1076249817,Q15149837,Burkhard Blienert,False
11004253,1130425819,Q15146143,Ute Bertram,False
11004252,,Q13641202,André Berghegger,False
11004251,1212262867,Q14945716,Sybille Benning,False
11004250,1156037107,Q15126097,Maik Beermann,False
11004249,1052065422,Q15123316,Julia Obermeier,False
11004248,1156957354,Q14947864,Matthias Bartke,False
11004247,173276474,Q15117357,Katarina Barley,False
11004246,1241142823,Q15114982,Ulrike Bahr,False
11004245,115604068X,Q564328,Annalena Baerbock,False
11004244,1026891256,Q15114946,Heike Baehrens,False
11004243,1154316599,Q1876595,Luise Amtsberg,False
11004242,1042331669,Q1736697,Katrin Albsteiger,False
11004241,1242471189,Q15093113,Stephan Albani,False
11004231,,Q15811923,Gerhard Drexler,False
11004230,,Q2369314,Susanne Kieckbusch,False
11004229,1203911734,Q15819002,Hagen Reinhold,False
11004227,,Q1312421,Hans-Werner Ehrenberg,False
11004226,1155327942,Q1677754,Wolfgang Hellmich,False
11004225,120221306,Q643822,Arfst Wagner,False
11004223,,Q566688,Annette Sawade,False
11004222,,Q1295233,Manfred Todtenhausen,False
11004221,,Q813207,Beate Walter-Rosenheimer,False
11004220,,Q1712721,Jörg von Polheim,False
11004219,1276237111,Q2476641,Ulrich Schneider,False
11004217,1014195411,Q2437890,Tobias Lindner,False
11004216,127623774X,Q1547023,Till Seiler,False
11004215,1156545129,Q1524836,Harald Ebner,False
11004214,1139178148,Q2337377,Stefan Rebmann,False
11004213,,Q1663111,Ingo Egloff,False
11004212,,Q1697018,Johanna Voß,False
11004205,,Q1624554,Holger Krestel,False
11004204,,Q1082796,Christiane Ratjen-Damerau,False
11004203,1034930206,Q74211,Ewa Klamt,False
11004197,1034103091,Q100615,Yvonne Ploetz,False
11004192,121126889,Q1565606,Matthias Zimmer,False
11004191,1044059966,Q1157334,Dagmar Ziegler,False
11004190,1024094731,Q2508861,Valerie Wilms,False
11004189,,Q1744798,Peter Wichtel,False
11004188,1067640355,Q1736766,Katrin Werner,False
11004187,,Q2209971,Sabine Weiss,False
11004186,1041724535,Q1584809,Harald Weinberg,False
11004185,1065691203,Q1571185,Halina Wawzyniak,False
11004184,141275723,Q1163596,Daniela Wagner,False
11004183,119253925,Q77193,Sahra Wagenknecht,False
11004182,114507708,Q1696501,Johann David Wadephul,False
11004181,1099723728,Q1736530,Kathrin Vogler,False
11004180,,Q2338304,Stefanie Vogelsang,False
11004179,1136886818,Q105426,Johannes Vogel,False
11004178,1132226422,Q1416148,Markus Tressel,False
11004177,,Q111255,Serkan Tören,False
11004176,121034437,Q61386,Wolfgang Tiefensee,False
11004175,1047847957,Q2343911,Stephan Thomae,False
11004174,131946064,Q124622,Peter Tauber,False
11004173,1035159058,Q1262015,Kerstin Tack,False
11004172,,Q2643127,Alexander Süßmair,False
11004171,,Q1536197,Sabine Stüber,False
11004170,1018308180,Q1729573,Karin Strenz,False
11004169,1237047676,Q2343892,Stephan Stracke,False
11004168,,Q1222886,Dieter Stier,False
11004167,113572026,Q76658,Frank-Walter Steinmeier,False
11004166,1150641916,Q104338,Dorothea Steiner,False
11004165,12162840X,Q49328,Peer Steinbrück,False
11004164,1018308172,Q2301738,Sonja Amalie Steffen,False
11004163,121590976,Q1444251,Frank Steffel,False
11004162,1196506515,Q1044264,Carola Stauche,False
11004161,1204456860,Q2444991,Torsten Staffeldt,False
11004160,135985854,Q1586826,Joachim Spatz,False
11004159,1163362476,Q1711078,Judith Skudelny,False
11004158,1276226276,Q2562634,Werner Simmling,False
11004157,122357205,Q1045675,Carsten Sieling,False
11004156,1038717701,Q1258931,Raju Sharma,False
11004155,120105373,Q1280872,Patrick Sensburg,False
11004154,,Q1736525,Kathrin Senger-Schäfer,False
11004153,,Q2141547,Reinhold Sendker,False
11004152,,Q1201365,Detlef Seif,False
11004151,132867338,Q1354111,Erik Schweickert,False
11004150,1081667516,Q1506477,Stefan Schwartze,False
11004149,1121620302,Q688231,Armin Schuster,False
11004148,1100881301,Q1226300,Jimmy Schulz,False
11004147,,Q1085801,Christoph Schnurr,False
11004146,1154959228,Q1373882,Patrick Schnieder,False
11004145,131675109,Q71670,Frithjof Schmidt,False
11004144,170213854,Q1929216,Michael Schlecht,False
11004143,1022026208,Q2392856,Tankred Schipanski,False
11004142,130369373,Q1613811,Werner Schieder,False
11004141,,Q879740,Björn Sänger,False
11004140,12428065X,Q2337465,Stefan Ruppert,False
11004139,105117631X,Q1363394,Erwin Rüddel,False
11004138,1148162526,Q1564660,Tabea Rößner,False
11004137,136801889,Q2077955,Peter Röhlinger,False
11004136,1229844295,Q1321994,Josef Rief,False
11004135,1157042775,Q1270207,Lothar Riebsamen,False
11004134,1238623921,Q1652660,Ingrid Remmers,False
11004133,1242949305,Q865319,Birgit Reinemund,False
11004132,1128109867,Q108954,Lucia Puttrich,False
11004131,103510735X,Q1281759,Eckhard Pols,False
11004130,,Q1085647,Christoph Poland,False
11004129,1152838342,Q2150384,Richard Pitterle,False
11004128,123281203X,Q1476674,Jens Petermann,False
11004127,1156559405,Q1827771,Lisa Paus,False
11004126,1174123877,Q1701215,Michael Paul,False
11004125,13410367X,Q1610955,Hermann E. Ott,False
11004124,123730597,Q792859,Aydan Özoğuz,False
11004123,124665764,Q1710769,Konstantin von Notz,False
11004122,1043507744,Q111187,Thomas Nord,False
11004121,1132218985,Q1889746,Manfred Nink,False
11004120,1154959805,Q1710101,Martin Neumann,False
11004119,1154465497,Q1663364,Ingrid Nestle,False
11004118,1153441268,Q2087072,Philipp Murmann,False
11004117,1023467984,Q813168,Beate Müller-Gemmeke,False
11004116,1154959015,Q105331,Nadine Schön,False
11004115,,Q1734167,Petra Müller,False
11004114,1043181180,Q1989055,Niema Movassat,False
11004113,1018308156,Q1223955,Dietrich Monstadt,False
11004112,,Q1488469,Gabriele Molitor,False
11004111,1139058576,Q1133381,Cornelia Möhring,False
11004110,1035092395,Q1908516,Mathias Middelberg,False
11004109,127623757X,Q1450834,Ullrich Meßmer,False
11004108,,Q499449,Andreas Mattfeldt,False
11004107,1157040616,Q1577056,Hans-Georg von der Marwitz,False
11004106,1055078452,Q109309,Agnieszka Brugger,False
11004105,112223419,Q57364,Thomas de Maizière,False
11004104,1144658241,Q1729500,Karin Maag,False
11004103,1202456413,Q2425894,Thomas Lutze,False
11004102,143950630,Q2020409,Oliver Luksic,False
11004101,1154960064,Q108173,Kirsten Lühmann,False
11004100,137583109,Q96427,Jan-Marco Luczak,False
11004099,1121815367,Q1016467,Burkhard Lischka,False
11004098,106534693X,Q1045606,Carsten Linnemann,False
11004097,139238794,Q85806,Christian Lindner,False
11004096,121847098,Q1651151,Martin Lindner,False
11004095,1244885843,Q1806282,Lars Lindemann,False
11004094,,Q1910110,Matthias Lietz,False
11004093,1043472770,Q2336956,Stefan Liebich,False
11004092,130338303,Q60772,Ursula von der Leyen,True
11004091,1154465640,Q1759589,Ralph Lenkert,False
11004090,,Q2338529,Steffen-Claudio Lemme,False
11004089,1124469311,Q1649275,Sabine Leidig,False
11004088,1042262683,Q1035894,Caren Lay,False
11004087,1155607325,Q2476246,Ulrich Lange,False
11004086,,Q1560738,Günter Lach,False
11004085,1139983865,Q1239215,Stephan Kühn,False
